Time (s) Run #1;Sound Wave (%) Run #1
4.1765;0.6716
4.177;-0.9632
4.1775;-1.4268
4.178;-0.3532
4.1785;0.6289
4.179;0.025
4.1795;-1.33835
4.18;-1.4207
4.1805;-0.09395
4.181;0.574
4.1815;-0.9693
4.182;-1.4329
4.1825;-0.65515
4.183;0.5679
4.1835;0.15615
4.184;-1.22855
4.1845;-1.5
4.185;-0.28
4.1855;0.45505
4.186;-0.78325
4.1865;-1.6708
4.187;-0.8168
4.1875;0.49775
4.188;0.28425
4.1885;-1.0791
4.189;-1.60065
4.1895;0.0128
4.19;0.5557
4.1905;-0.62465
4.191;-1.7013
4.1915;-0.5972
4.192;0.2202
4.1925;0.3117
4.193;-0.99675
4.1935;-1.49695
4.194;-0.16105
4.1945;0.5618
4.195;-0.38675
4.1955;-1.56405
4.196;-0.75275
4.1965;0.17445
4.197;0.47945
4.1975;-1.1828
4.198;-1.48475
4.1985;-0.2495
4.199;0.72345
4.1995;-0.05125
4.2;-1.3414
4.2005;-1.1218
4.201;0.58925
4.2015;0.54655
4.202;-0.7985
4.2025;-1.3475
4.203;-0.30135
4.2035;0.8241
4.204;0.2019
4.2045;-1.20415
4.205;-1.38715
4.2055;0.32695
4.206;0.4337
4.2065;-0.86865
4.207;-1.6525
4.2075;-0.7619
4.208;0.43065
4.2085;0.0677
4.209;-1.317
4.2095;-1.64335
4.21;0.13175
4.2105;0.2324
4.211;-0.6948
4.2115;-1.6037
4.212;-0.8595
4.2125;0.45505
4.213;0.34525
4.2135;-1.02725
4.214;-1.2682
4.2145;0.02195
4.215;0.61975
4.2155;-0.47825
4.216;-1.6342
4.2165;-1.04555
4.217;0.2385
4.2175;0.391
4.218;-1.317
4.2185;-1.4939
4.219;-0.28
4.2195;0.47335
4.22;-0.92355
4.2205;-1.72875
4.221;-1.30175
4.2215;0.0616
4.222;0.10735
4.2225;-1.2865
4.223;-1.7257
4.2235;-0.47215
4.224;0.47335
4.2245;-0.7192
4.225;-1.7257
4.2255;-1.0425
4.226;0.33305
4.2265;0.35135
4.227;-0.8961
4.2275;-1.48475
4.228;-0.3898
4.2285;0.757
4.229;0.3239
4.2295;-1.32615
4.23;-0.8717
4.2305;0.5252
4.231;0.7143
4.2315;-0.55755
4.232;-1.36275
4.2325;-0.52705
4.233;0.70515
4.2335;-0.00855
4.234;-1.29565
4.2345;-1.1218
4.235;0.2263
4.2355;0.6167
4.236;-0.51485
4.2365;-1.55185
4.237;-0.88085
4.2375;0.65025
4.238;-0.0116
4.2385;-1.3414
4.239;-0.9205
4.2395;-0.00855
4.24;0.65635
4.2405;-0.35625
4.241;-1.46645
4.2415;-0.55755
4.242;0.5679
4.2425;0.1775
4.243;-1.2072
4.2435;-1.0852
4.244;-0.22205
4.2445;0.5801
4.245;-0.2922
4.2455;-1.805
4.246;-1.00285
4.2465;0.25375
4.247;0.0128
4.2475;-1.3353
4.248;-1.82635
4.2485;-0.11835
4.249;0.4032
4.2495;-0.74055
4.25;-1.79585
4.2505;-1.18585
4.251;0.1165
4.2515;0.086
4.252;-1.2133
4.2525;-1.81415
4.253;-0.27695
4.2535;0.4886
4.254;-0.39895
4.2545;-1.5915
4.255;-1.1645
4.2555;0.2568
4.256;0.6289
4.2565;-0.6399
4.257;-1.4451
4.2575;-0.6216
4.258;0.77835
4.2585;0.04635
4.259;-1.2133
4.2595;-1.0608
4.26;0.2446
4.2605;0.68075
4.261;-0.44165
4.2615;-1.50305
4.262;-0.55145
4.2625;0.5191
4.263;-0.1153
4.2635;-1.4512
4.264;-1.5244
4.2645;-0.22815
4.265;0.43675
4.2655;-0.5057
4.266;-1.70435
4.2665;-0.7314
4.267;0.50995
4.2675;-0.29525
4.268;-1.2316
4.2685;-1.4085
4.269;-0.1336
4.2695;0.78445
4.27;-0.45385
4.2705;-1.38105
4.271;-0.5972
4.2715;0.68685
4.272;0.16835
4.2725;-1.11265
4.273;-1.33835
4.2735;-0.26475
4.274;0.6777
4.2745;-0.38675
4.275;-1.49695
4.2755;-1.02115
4.276;0.2751
4.2765;0.4337
4.277;-1.25295
4.2775;-1.4024
4.278;-0.14885
4.2785;0.5862
4.279;-0.3105
4.2795;-1.5061
4.28;-1.17365
4.2805;0.1836
4.281;0.4764
4.2815;-1.14925
4.282;-1.5366
4.2825;-0.38065
4.283;0.574
4.2835;-0.13665
4.284;-1.4207
4.2845;-1.32615
4.285;-0.00855
4.2855;0.29645
4.286;-1.03945
4.2865;-1.683
4.287;-0.6887
4.2875;0.43675
4.288;-0.0726
4.2885;-1.44815
4.289;-1.5671
4.2895;0.0921
4.29;0.1897
4.2905;-0.98455
4.291;-1.78975
4.2915;-0.9144
4.292;0.29035
4.2925;-0.03295
4.293;-1.3902
4.2935;-1.43595
4.294;-0.05735
4.2945;0.37575
4.295;-0.77105
4.2955;-1.7135
4.296;-0.42945
4.2965;0.3727
4.297;0.391
4.2975;-1.2804
4.298;-1.25295
4.2985;0.0799
4.299;0.7631
4.2995;-0.158
4.3;-1.2804
4.3005;-0.28305
4.301;0.87595
4.3015;0.4276
4.302;-0.92355
4.3025;-1.17975
4.303;-0.0116
4.3035;0.7631
4.304;-0.1336
4.3045;-1.3597
4.305;-1.13095
4.3055;0.49775
4.306;0.24155
4.3065;-1.0364
4.307;-1.53965
4.3075;-0.44775
4.308;0.49165
4.3085;-0.09395
4.309;-1.39325
4.3095;-0.9937
4.31;0.35135
4.3105;0.32085
4.311;-0.9449
4.3115;-1.57625
4.312;-0.58195
4.3125;0.5374
4.313;0.1104
4.3135;-1.2316
4.314;-1.0608
4.3145;0.269
4.315;0.2202
4.3155;-0.7314
4.316;-1.55185
4.3165;-0.73445
4.317;0.48555
4.3175;0.2385
4.318;-1.4512
4.3185;-1.30785
4.319;0.04025
4.3195;0.5374
4.32;-0.60635
4.3205;-1.57625
4.321;-0.97235
4.3215;0.3056
4.322;-0.0238
4.3225;-1.28345
4.323;-1.39325
4.3235;-0.13055
4.324;0.4886
4.3245;-0.42945
4.325;-1.6159
4.3255;-0.68565
4.326;0.4581
4.3265;0.0921
4.327;-1.2621
4.3275;-1.57625
4.328;-0.3837
4.3285;0.50385
4.329;-0.6887
4.3295;-1.5244
4.33;-0.78935
4.3305;0.48555
4.331;0.33305
4.3315;-0.9998
4.332;-1.51525
4.3325;-0.47825
4.333;0.51605
4.3335;-0.10005
4.334;-1.54575
4.3345;-0.96625
4.335;0.2995
4.3355;0.46115
4.336;-0.7985
4.3365;-1.49695
4.337;-0.5179
4.3375;0.64415
4.338;-0.1519
4.3385;-1.3353
4.339;-1.0669
4.3395;0.2324
4.34;0.55265
4.3405;-0.69175
4.341;-1.561
4.3415;-0.341
4.342;0.5252
4.3425;-0.1519
4.343;-1.45425
4.3435;-0.9327
4.344;-0.02075
4.3445;0.50385
4.345;-0.5545
4.3455;-1.5915
4.346;-0.5606
4.3465;0.5191
4.347;0.00365
4.3475;-1.2987
4.348;-1.03945
4.3485;-0.15495
4.349;0.59535
4.3495;-0.7497
4.35;-1.4878
4.3505;-0.5667
4.351;0.5984
4.3515;0.3605
4.352;-0.9632
4.3525;-1.33835
4.353;0.21715
4.3535;0.6716
4.354;-0.5362
4.3545;-1.48475
4.355;-0.8107
4.3555;0.3788
4.356;0.3239
4.3565;-0.951
4.357;-1.5732
4.3575;-0.0482
4.358;0.47335
4.3585;-0.49045
4.359;-1.5854
4.3595;-1.2316
4.36;0.10125
4.3605;0.2141
4.361;-1.00285
4.3615;-1.63115
4.362;-0.463
4.3625;0.3849
4.363;-0.4935
4.3635;-1.67385
4.364;-0.9388
4.3645;-0.0421
4.365;0.35135
4.3655;-0.76495
4.366;-1.53965
4.3665;-0.39895
4.367;0.54045
4.3675;-0.1092
4.368;-1.3353
4.3685;-1.256
4.369;0.00975
4.3695;0.5862
4.37;-0.81375
4.3705;-1.39325
4.371;-0.49045
4.3715;0.62585
4.372;-0.20985
4.3725;-1.0669
4.373;-1.21025
4.3735;-0.0421
4.374;0.5374
4.3745;-0.59415
4.375;-1.439
4.3755;-0.61245
4.376;0.50385
4.3765;-0.0726
4.377;-0.9937
4.3775;-1.4024
4.378;0.11955
4.3785;0.57705
4.379;-0.5362
4.3795;-1.5244
4.38;-0.9449
4.3805;0.2751
4.381;0.2629
4.3815;-1.3475
4.382;-1.4024
4.3825;-0.1458
4.383;0.4947
4.3835;-0.4691
4.384;-1.5488
4.3845;-1.21635
4.385;0.0555
4.3855;0.2629
4.386;-1.317
4.3865;-1.50915
4.387;-0.32575
4.3875;0.5557
4.388;-0.2922
4.3885;-1.4939
4.389;-1.2743
4.3895;0.04025
4.39;0.27205
4.3905;-1.00285
4.391;-1.41155
4.3915;-0.3471
4.392;0.6716
4.3925;0.04635
4.393;-1.1706
4.3935;-1.1889
4.394;0.4581
4.3945;0.5191
4.395;-0.7131
4.3955;-1.25905
4.396;-0.5362
4.3965;0.56485
4.397;0.11955
4.3975;-1.44205
4.398;-1.1645
4.3985;0.15615
4.399;0.43065
4.3995;-0.72225
4.4;-1.5488
4.4005;-0.36845
4.401;0.33305
4.4015;-0.2129
4.402;-1.4573
4.4025;-1.2804
4.403;-0.04515
4.4035;0.47335
4.404;-0.55755
4.4045;-1.5915
4.405;-0.63075
4.4055;0.46115
4.406;-0.08175
4.4065;-1.32615
4.407;-1.41155
4.4075;-0.2129
4.408;0.4276
4.4085;-0.4325
4.409;-1.49695
4.4095;-0.7436
4.41;0.4703
4.4105;0.147
4.411;-1.1401
4.4115;-1.4939
4.412;-0.41115
4.4125;0.42455
4.413;-0.25255
4.4135;-1.60675
4.414;-0.83815
4.4145;0.391
4.415;0.30865
4.4155;-0.9266
4.416;-1.49085
4.4165;-0.47825
4.417;0.55265
4.4175;-0.4142
4.418;-1.4146
4.4185;-0.96625
4.419;0.24765
4.4195;0.0494
4.42;-0.85035
4.4205;-1.4756
4.421;-0.60025
4.4215;0.5069
4.422;-0.21595
4.4225;-1.4024
4.423;-1.14925
4.4235;0.0982
4.424;0.24155
4.4245;-0.5911
4.425;-1.41155
4.4255;-0.6765
4.426;0.7265
4.4265;0.08295
4.427;-1.11265
4.4275;-1.07605
4.428;0.147
4.4285;0.66245
4.429;-0.76495
4.4295;-1.3719
4.43;-0.45385
4.4305;0.5435
4.431;0.08295
4.4315;-1.2804
4.432;-1.4451
4.4325;-0.2922
4.433;0.4398
4.4335;-0.8351
4.434;-1.7074
4.4345;-0.9571
4.435;0.2507
4.4355;-0.00245
4.436;-1.2987
4.4365;-1.65555
4.437;-0.4874
4.4375;0.4093
4.438;-0.65515
4.4385;-1.46645
4.439;-0.89
4.4395;0.3971
4.44;0.0555
4.4405;-0.81985
4.441;-1.3597
4.4415;-0.41725
4.442;0.7204
4.4425;-0.2556
4.443;-1.28345
4.4435;-0.88695
4.444;0.3422
4.4445;0.5008
4.445;-0.61855
4.4455;-1.39325
4.446;-0.10005
4.4465;0.58315
4.447;-0.2739
4.4475;-1.4573
4.448;-0.83205
4.4485;-0.0055
4.449;0.4093
4.4495;-0.69785
4.45;-1.6586
4.4505;-0.59415
4.451;0.32085
4.4515;-0.25865
4.452;-1.49085
4.4525;-1.0486
4.453;-0.2251
4.4535;0.208
4.454;-1.0913
4.4545;-1.75925
4.455;-0.8595
4.4555;0.2263
4.456;-0.13665
4.4565;-1.317
4.457;-1.4756
4.4575;0.1104
4.458;0.35135
4.4585;-0.74055
4.459;-1.47865
4.4595;-0.65515
4.46;0.4886
4.4605;0.35745
4.461;-0.96015
4.4615;-1.1401
4.462;0.10735
4.4625;0.5984
4.463;-0.402
4.4635;-1.3353
4.464;-0.80155
4.4645;0.41845
4.465;0.41845
4.4655;-1.21635
4.466;-1.34445
4.4665;-0.13055
4.467;0.3605
4.4675;-0.42945
4.468;-1.4695
4.4685;-1.10045
4.469;0.13785
4.4695;0.18055
4.47;-1.04555
4.4705;-1.2499
4.471;-0.1824
4.4715;0.5801
4.472;-0.13665
4.4725;-1.30785
4.473;-1.1157
4.4735;0.13785
4.474;0.3849
4.4745;-0.92965
4.475;-1.4756
4.4755;-0.4447
4.476;0.5618
4.4765;-0.46605
4.477;-1.41765
4.4775;-1.28345
4.478;0.26595
4.4785;0.3666
4.479;-0.8412
4.4795;-1.5793
4.48;-0.7436
4.4805;0.33915
4.481;0.0189
4.4815;-1.52135
4.482;-1.2804
4.4825;-0.02685
4.483;0.26595
4.4835;-0.85645
4.484;-1.6891
4.4845;-0.92355
4.485;0.3117
4.4855;0.1897
4.486;-1.3536
4.4865;-1.26515
4.487;-0.00855
4.4875;0.54045
4.488;-0.4325
4.4885;-1.41765
4.489;-0.8473
4.4895;0.36965
4.49;0.13785
4.4905;-1.0303
4.491;-1.2438
4.4915;-0.05735
4.492;0.6411
4.4925;-0.23425
4.493;-1.4085
4.4935;-1.1645
4.494;0.2873
4.4945;0.08295
4.495;-1.15535
4.4955;-1.5305
4.496;-0.402
4.4965;0.4947
4.497;-0.17935
4.4975;-1.3719
4.498;-0.85035
4.4985;0.4154
4.499;0.35135
4.4995;-0.84425
4.5;-1.20415
4.5005;-0.42945
4.501;0.55265
4.5015;0.0616
4.502;-1.4207
4.5025;-1.0059
4.503;0.18055
4.5035;0.3422
4.504;-0.84425
4.5045;-1.5854
4.505;-0.30745
4.5055;0.4581
4.506;-0.2739
4.5065;-1.3963
4.507;-1.17975
4.5075;0.07685
4.508;0.47945
4.5085;-0.58805
4.509;-1.49085
4.5095;-0.36845
4.51;0.513
4.5105;-0.00855
4.511;-1.18585
4.5115;-1.1828
4.512;0.06465
4.5125;0.6106
4.513;-0.30135
4.5135;-1.35055
4.514;-0.4874
4.5145;0.58925
4.515;0.13785
4.5155;-1.0791
4.516;-1.28955
4.5165;-0.17325
4.517;0.574
4.5175;-0.6155
4.518;-1.47865
4.5185;-0.73445
4.519;0.43675
4.5195;0.10125
4.52;-1.1706
4.5205;-1.58235
4.521;-0.5728
4.5215;0.27815
4.522;-0.7741
4.5225;-1.72875
4.523;-1.134
4.5235;0.0189
4.524;0.03415
4.5245;-1.195
4.525;-1.7806
4.5255;-0.4142
4.526;0.2385
4.5265;-0.63685
4.527;-1.683
4.5275;-1.2133
4.528;0.07075
4.5285;0.0921
4.529;-1.07605
4.5295;-1.4512
4.53;-0.24035
4.5305;0.55265
4.531;-0.1214
4.5315;-1.2316
4.532;-1.05165
4.5325;0.20495
4.533;0.6289
4.5335;-0.8107
4.534;-1.2621
4.5345;-0.2434
4.535;0.72345
4.5355;0.1836
4.536;-1.0303
4.5365;-1.08215
4.537;0.0738
4.5375;0.7143
4.538;-0.63075
4.5385;-1.36885
4.539;-0.56365
4.5395;0.4886
4.54;0.1165
4.5405;-1.1157
4.541;-1.36885
4.5415;-0.30135
4.542;0.46115
4.5425;-0.74665
4.543;-1.46035
4.5435;-0.83205
4.544;0.3178
4.5445;0.1775
4.545;-1.06995
4.5455;-1.51525
4.546;-0.4996
4.5465;0.4032
4.547;-0.5728
4.5475;-1.5244
4.548;-0.99675
4.5485;0.22935
4.549;0.3178
4.5495;-0.85035
4.55;-1.3353
4.5505;-0.219
4.551;0.5069
4.5515;-0.34405
4.552;-1.42375
4.5525;-0.7314
4.553;0.41845
4.5535;0.16225
4.554;-1.0486
4.5545;-1.4207
4.555;-0.36845
4.5555;0.4642
4.556;-0.1458
4.5565;-1.3231
4.557;-0.92965
4.5575;0.30865
4.558;0.1897
4.5585;-1.0364
4.559;-1.52135
4.5595;-0.60025
4.56;0.2751
4.5605;-0.19155
4.561;-1.46035
4.5615;-1.5061
4.562;0.05245
4.5625;0.2263
4.563;-0.9144
4.5635;-1.58845
4.564;-0.7558
4.5645;0.33915
4.565;0.0311
4.5655;-1.22855
4.566;-1.26515
4.5665;0.0372
4.567;0.38795
4.5675;-0.6033
4.568;-1.5
4.5685;-0.7985
4.569;0.46115
4.5695;0.025
4.57;-1.1645
4.5705;-1.14315
4.571;0.0799
4.5715;0.65635
4.572;-0.2556
4.5725;-1.2255
4.573;-0.75275
4.5735;0.70515
4.574;0.3483
4.5745;-0.9266
4.575;-1.11265
4.5755;-0.0543
4.576;0.54655
4.5765;-0.2007
4.577;-1.3414
4.5775;-0.83815
4.578;0.29035
4.5785;0.07075
4.579;-1.10045
4.5795;-1.4878
4.58;-0.4386
4.5805;0.46725
4.581;-0.5484
4.5815;-1.4451
4.582;-0.89
4.5825;0.2629
4.583;0.24155
4.5835;-0.9571
4.584;-1.56405
4.5845;-0.6643
4.585;0.3239
4.5855;-0.54535
4.586;-1.59455
4.5865;-1.1523
4.587;0.0738
4.5875;0.2751
4.588;-0.87475
4.5885;-1.6098
4.589;-0.83205
4.5895;0.2446
4.59;-0.36235
4.5905;-1.4634
4.591;-1.317
4.5915;-0.0238
4.592;0.3971
4.5925;-0.6094
4.593;-1.51525
4.5935;-0.9266
4.594;0.5374
4.5945;-0.03905
4.595;-1.36885
4.5955;-1.21025
4.596;0.0006
4.5965;0.5557
4.597;-0.24645
4.5975;-1.2865
4.598;-0.9388
4.5985;0.49775
4.599;0.15005
4.5995;-1.11875
4.6;-1.0303
4.6005;-0.1397
4.601;0.5862
4.6015;-0.1519
4.602;-1.195
4.6025;-0.61245
4.603;0.513
4.6035;0.36355
4.604;-0.83205
4.6045;-1.2804
4.605;0.08905
4.6055;0.54045
4.606;-0.42335
4.6065;-1.38715
4.607;-0.9571
4.6075;0.2324
4.608;0.21715
4.6085;-0.9083
4.609;-1.52135
4.6095;-0.2068
4.61;0.46115
4.6105;-0.43555
4.611;-1.50305
4.6115;-1.1401
4.612;0.10125
4.6125;0.34525
4.613;-1.08825
4.6135;-1.39935
4.614;-0.38065
4.6145;0.47945
4.615;-0.2251
4.6155;-1.3902
4.616;-1.29565
4.6165;-0.0299
4.617;0.41845
4.6175;-0.5423
4.618;-1.3902
4.6185;-0.44165
4.619;0.5069
4.6195;0.02195
4.62;-1.1523
4.6205;-1.1706
4.621;-0.07565
4.6215;0.5557
4.622;-0.707
4.6225;-1.38105
4.623;-0.61855
4.6235;0.4276
4.624;0.086
4.6245;-1.1218
4.625;-1.40545
4.6255;0.02195
4.626;0.3056
4.6265;-0.79545
4.627;-1.6342
4.6275;-1.00895
4.628;0.0921
4.6285;0.04635
4.629;-1.0303
4.6295;-1.3963
4.63;-0.21595
4.6305;0.31475
4.631;-0.585
4.6315;-1.48475
4.632;-0.585
4.6325;0.1531
4.633;0.28425
4.6335;-1.1645
4.634;-1.38715
4.6345;-0.25255
4.635;0.47945
4.6355;-0.2861
4.636;-1.36885
4.6365;-1.073
4.637;0.4764
4.6375;0.35135
4.638;-0.8351
4.6385;-1.2133
4.639;-0.219
4.6395;0.6533
4.64;-0.00245
4.6405;-1.195
4.641;-1.1401
4.6415;0.36355
4.642;0.3544
4.6425;-0.89305
4.643;-1.36885
4.6435;-0.45385
4.644;0.5435
4.6445;0.10735
4.645;-1.0852
4.6455;-1.195
4.646;0.22935
4.6465;0.10125
4.647;-0.78325
4.6475;-1.52745
4.648;-0.8229
4.6485;0.29035
4.649;0.06465
4.6495;-1.1523
4.65;-1.5244
4.6505;-0.0787
4.651;0.25985
4.6515;-0.74665
4.652;-1.55795
4.6525;-1.00895
4.653;0.14395
4.6535;0.2019
4.654;-0.98455
4.6545;-1.2926
4.655;-0.08175
4.6555;0.5252
4.656;-0.707
4.6565;-1.25295
4.657;-0.86255
4.6575;0.2812
4.658;0.46725
4.6585;-1.0547
4.659;-1.2255
4.6595;-0.1275
4.66;0.6472
4.6605;-0.5545
4.661;-1.35665
4.6615;-1.10045
4.662;0.47945
4.6625;0.29645
4.663;-0.8717
4.6635;-1.35665
4.664;-0.39285
4.6645;0.4764
4.665;-0.06345
4.6655;-1.4329
4.666;-0.89305
4.6665;0.2568
4.667;0.3361
4.6675;-0.83815
4.668;-1.4207
4.6685;-0.5728
4.669;0.36355
4.6695;0.0799
4.67;-1.36275
4.6705;-1.0669
4.671;0.12565
4.6715;0.33305
4.672;-0.78325
4.6725;-1.561
4.673;-0.8839
4.6735;0.1897
4.674;-0.3349
4.6745;-1.4939
4.675;-1.0547
4.6755;-0.25865
4.676;0.19275
4.6765;-0.7436
4.677;-1.5793
4.6775;-1.04555
4.678;0.33
4.6785;-0.10615
4.679;-1.2194
4.6795;-1.34445
4.68;-0.19155
4.6805;0.4886
4.681;-0.3776
4.6815;-1.3292
4.682;-0.68565
4.6825;0.31475
4.683;0.01585
4.6835;-1.1523
4.684;-1.4329
4.6845;-0.02685
4.685;0.27815
4.6855;-0.7192
4.686;-1.5427
4.6865;-0.8778
4.687;0.25375
4.6875;0.28425
4.688;-0.83815
4.6885;-1.3231
4.689;0.02195
4.6895;0.52825
4.69;-0.4325
4.6905;-1.36885
4.691;-0.96015
4.6915;0.22935
4.692;0.3483
4.6925;-0.78325
4.693;-1.4207
4.6935;-0.63685
4.694;0.40625
4.6945;-0.40505
4.695;-1.44205
4.6955;-1.16145
4.696;0.0738
4.6965;0.34525
4.697;-0.69175
4.6975;-1.44205
4.698;-0.36235
4.6985;0.49165
4.699;-0.13055
4.6995;-1.2133
4.7;-1.1218
4.7005;0.0494
4.701;0.49775
4.7015;-0.4386
4.702;-1.38105
4.7025;-0.53925
4.703;0.4337
4.7035;-0.35015
4.704;-1.2926
4.7045;-1.2194
4.705;-0.1275
4.7055;0.5435
4.706;-0.2251
4.7065;-1.378
4.707;-0.6277
4.7075;0.43675
4.708;-0.11225
4.7085;-0.8961
4.709;-1.20415
4.7095;-0.20985
4.71;0.57705
4.7105;-0.4935
4.711;-1.3658
4.7115;-0.78935
4.712;0.35135
4.7125;0.3117
4.713;-1.2133
4.7135;-1.2072
4.714;-0.52095
4.7145;0.4581
4.715;-0.38675
4.7155;-1.3597
4.716;-0.9876
4.7165;0.1287
4.717;0.19885
4.7175;-1.2743
4.718;-1.5183
4.7185;-0.49655
4.719;0.269
4.7195;-0.50875
4.72;-1.5915
4.7205;-1.38715
4.721;-0.17935
4.7215;0.18665
4.722;-1.1035
4.7225;-1.48475
4.723;-0.5301
4.7235;0.3544
4.724;-0.1763
4.7245;-1.30175
4.725;-1.28955
4.7255;-0.16715
4.726;0.17445
4.7265;-0.92355
4.727;-1.4329
4.7275;-0.61245
4.728;0.36355
4.7285;0.0311
4.729;-1.0791
4.7295;-1.21635
4.73;0.23545
4.7305;0.47335
4.731;-0.6643
4.7315;-1.3841
4.732;-0.22815
4.7325;0.37575
4.733;0.19275
4.7335;-0.9327
4.734;-1.1401
4.7345;0.06465
4.735;0.49165
4.7355;-0.42335
4.736;-1.36275
4.7365;-0.37455
4.737;0.3056
4.7375;0.29035
4.738;-1.2011
4.7385;-1.2194
4.739;-0.12445
4.7395;0.513
4.74;-0.2617
4.7405;-1.2194
4.741;-0.8839
4.7415;0.59535
4.742;0.2324
4.7425;-0.9327
4.743;-1.1462
4.7435;-0.19765
4.744;0.55875
4.7445;-0.1763
4.745;-1.3231
4.7455;-1.16145
4.746;0.1592
4.7465;0.0616
4.747;-1.05165
4.7475;-1.49085
4.748;-0.5362
4.7485;0.3422
4.749;-0.1702
4.7495;-1.29565
4.75;-1.05165
4.7505;0.086
4.751;0.22325
4.7515;-0.87475
4.752;-1.50305
4.7525;-0.71615
4.753;0.2629
4.7535;-0.02075
4.754;-1.39325
4.7545;-1.05775
4.755;0.07685
4.7555;0.1592
4.756;-0.67955
4.7565;-1.44205
4.757;-0.94185
4.7575;0.10735
4.758;-0.35015
4.7585;-1.41765
4.759;-1.33225
4.7595;-0.1946
4.76;0.3483
4.7605;-0.93575
4.761;-1.3963
4.7615;-0.89915
4.762;0.269
4.7625;-0.0116
4.763;-1.1828
4.7635;-1.3414
4.764;-0.26475
4.7645;0.391
4.765;-0.33185
4.7655;-1.3475
4.766;-1.00895
4.7665;0.4703
4.767;0.2263
4.7675;-0.9876
4.768;-1.3048
4.7685;-0.3227
4.769;0.5313
4.7695;-0.13665
4.77;-1.35665
4.7705;-0.73445
4.771;0.3422
4.7715;0.32085
4.772;-0.81375
4.7725;-1.2438
4.773;-0.4203
4.7735;0.47945
4.774;0.04635
4.7745;-1.3048
4.775;-0.8839
4.7755;0.21105
4.776;0.3666
4.7765;-0.69175
4.777;-1.317
4.7775;-0.55755
4.778;0.51605
4.7785;-0.17935
4.779;-1.2316
4.7795;-1.0547
4.78;0.04635
4.7805;0.35745
4.781;-0.57585
4.7815;-1.4146
4.782;-0.4386
4.7825;0.4093
4.783;-0.09395
4.7835;-1.18585
4.784;-1.2011
4.7845;-0.06345
4.785;0.4154
4.7855;-0.48435
4.786;-1.5
4.7865;-0.7192
4.787;0.31475
4.7875;-0.0543
4.788;-1.22245
4.7885;-1.36275
4.789;0.05245
4.7895;0.3422
4.79;-0.74665
4.7905;-1.4329
4.791;-0.77105
4.7915;0.2812
4.792;0.08295
4.7925;-1.1096
4.793;-1.4451
4.7935;-0.07565
4.794;0.4032
4.7945;-0.5545
4.795;-1.3475
4.7955;-0.8595
4.796;0.2385
4.7965;0.2934
4.797;-0.7985
4.7975;-1.3536
4.798;-0.0726
4.7985;0.51605
4.799;-0.3044
4.7995;-1.3841
4.8;-1.08215
4.8005;0.01585
4.801;0.1714
4.8015;-0.9022
4.802;-1.55185
4.8025;-0.48435
4.803;0.35135
4.8035;-0.3715
4.804;-1.2926
4.8045;-1.13705
4.805;-0.0055
4.8055;0.41845
4.806;-0.9266
4.8065;-1.4451
4.807;-0.5423
4.8075;0.28425
4.808;-0.52095
4.8085;-1.23465
4.809;-1.2499
4.8095;-0.16715
4.81;0.21105
4.8105;-0.84425
4.811;-1.43595
4.8115;-0.6033
4.812;0.40625
4.8125;-0.29525
4.813;-1.0364
4.8135;-1.2621
4.814;-0.2922
4.8145;0.33
4.815;-0.67955
4.8155;-1.4573
4.816;-0.7985
4.8165;0.2934
4.817;0.1348
4.8175;-1.195
4.818;-1.0913
4.8185;0.02195
4.819;0.54045
4.8195;-0.4081
4.82;-1.28955
4.8205;-0.768
4.821;0.3605
4.8215;0.3727
4.822;-1.02725
4.8225;-1.1767
4.823;-0.22205
4.8235;0.3544
4.824;-0.4203
4.8245;-1.439
4.825;-1.16145
4.8255;-0.02075
4.826;0.17445
4.8265;-1.25905
4.827;-1.4817
4.8275;-0.5118
4.828;0.2446
4.8285;-0.3471
4.829;-1.3475
4.8295;-1.21635
4.83;-0.1214
4.8305;0.17445
4.831;-0.91135
4.8315;-1.13705
4.832;-0.44775
4.8325;0.47945
4.833;0.0494
4.8335;-1.0425
4.834;-0.8046
4.8345;0.3849
4.835;0.4947
4.8355;-0.524
4.836;-1.20415
4.8365;-0.4569
4.837;0.50385
4.8375;0.2324
4.838;-1.19805
4.8385;-0.9876
4.839;0.13175
4.8395;0.3727
4.84;-0.60635
4.8405;-1.3597
4.841;-0.38675
4.8415;0.44285
4.842;-0.10005
4.8425;-1.1889
4.843;-1.18585
4.8435;-0.1397
4.844;0.39405
4.8445;-0.53315
4.845;-1.4146
4.8455;-1.01505
4.846;0.37575
4.8465;0.07075
4.847;-1.06995
4.8475;-1.24685
4.848;-0.2251
4.8485;0.4154
4.849;-0.31965
4.8495;-1.2987
4.85;-0.7497
4.8505;0.3788
4.851;0.0311
4.8515;-1.0974
4.852;-1.4146
4.8525;-0.45385
4.853;0.3056
4.8535;-0.1763
4.854;-1.45425
4.8545;-0.9205
4.855;0.1653
4.8555;0.1104
4.856;-0.91135
4.8565;-1.40545
4.857;-0.23425
4.8575;0.3483
4.858;-0.47215
4.8585;-1.44205
4.859;-1.09435
4.8595;-0.0543
4.86;-0.11225
4.8605;-1.1096
4.861;-1.47255
4.8615;-0.829
4.862;0.36965
4.8625;-0.24645
4.863;-1.24685
4.8635;-1.0181
4.864;0.0128
4.8645;0.3483
4.865;-0.54535
4.8655;-1.35055
4.866;-0.4935
4.8665;0.37575
